20.13340942,9.906414163,5.872,61.7
20.13736967,9.91559653,5.88,61.75
20.14125634,9.924810285,5.888,61.8
20.14506917,9.934054838,5.896,61.85
20.14880793,9.943329598,5.904,61.9
20.15247237,9.952633971,5.912,61.95
20.15606226,9.96196736,5.92,62
20.15957736,9.971329171,5.928,62.05
20.16301746,9.980718802,5.936,62.1
20.16638234,9.990135653,5.944,62.15
20.16967177,9.999579121,5.952,62.2
20.17288555,10.0090486,5.96,62.25
20.17602348,10.01854349,5.968,62.3
20.17908534,10.02806318,5.976,62.35
20.18207095,10.03760706,5.984,62.4
20.18498011,10.04717451,5.992,62.45
20.18781265,10.05676494,6,62.5
20.19056836,10.06637771,6.008,62.55
20.19324709,10.07601223,6.016,62.6
20.19584866,10.08566787,6.024,62.65
20.1983729,10.09534401,6.032,62.7
20.20081965,10.10504003,6.04,62.75
20.20318876,10.11475532,6.048,62.8
20.20548007,10.12448925,6.056,62.85
20.20769343,10.13424119,6.064,62.9
20.20982871,10.14401054,6.072,62.95
20.21188577,10.15379665,6.08,63
20.21386447,10.1635989,6.088,63.05
20.21576469,10.17341667,6.096,63.1
20.21758631,10.18324933,6.104,63.15
20.21932921,10.19309625,6.112,63.2
20.22099329,10.20295679,6.12,63.25
20.22257842,10.21283033,6.128,63.3
20.22408452,10.22271624,6.136,63.35
20.22551148,10.23261388,6.144,63.4
20.22685921,10.24252261,6.152,63.45
20.22812764,10.25244182,6.16,63.5
20.22931667,10.26237085,6.168,63.55
20.23042623,10.27230907,6.176,63.6
20.23145625,10.28225586,6.184,63.65
20.23240666,10.29221057,6.192,63.7
20.23327741,10.30217256,6.2,63.75
20.23406843,10.3121412,6.208,63.8
20.23477968,10.32211584,6.216,63.85
20.23541111,10.33209586,6.224,63.9
20.23596268,10.34208061,6.232,63.95
20.23643436,10.35206945,6.24,64
20.23682611,10.36206175,6.248,64.05
20.23713791,10.37205686,6.256,64.1
20.23736975,10.38205415,6.264,64.15
20.23752159,10.39205297,6.272,64.2
20.23759345,10.40205268,6.28,64.25
20.2375853,10.41205265,6.288,64.3
20.23749715,10.42205224,6.296,64.35
20.23732901,10.4320508,6.304,64.4
20.23708089,10.44204769,6.312,64.45
20.23675281,10.45204228,6.32,64.5
20.23634477,10.46203393,6.328,64.55
20.23585682,10.47202199,6.336,64.6
20.23528898,10.48200583,6.344,64.65
20.23464129,10.4919848,6.352,64.7
20.23391379,10.50195828,6.36,64.75
20.23310652,10.51192561,6.368,64.8
20.23221955,10.52188617,6.376,64.85
20.23125291,10.53183932,6.384,64.9
20.23020669,10.54178441,6.392,64.95
20.22908094,10.55172082,6.4,65
20.22787573,10.5616479,6.408,65.05
20.22659114,10.57156502,6.416,65.1
20.22522727,10.58147155,6.424,65.15
20.22378418,10.59136685,6.432,65.2
20.22226198,10.60125029,6.44,65.25
20.22066076,10.61112123,6.448,65.3
20.21898062,10.62097905,6.456,65.35
20.21722168,10.63082312,6.464,65.4
20.21538404,10.64065279,6.472,65.45
20.21346782,10.65046745,6.48,65.5
20.21147315,10.66026647,6.488,65.55
20.20940015,10.67004922,6.496,65.6
20.20724896,10.67981507,6.504,65.65
20.2050197,10.6895634,6.512,65.7
20.20271254,10.69929358,6.52,65.75
20.20032761,10.70900499,6.528,65.8
20.19786506,10.71869702,6.536,65.85
20.19532506,10.72836903,6.544,65.9
20.19270776,10.73802042,6.552,65.95
20.19001334,10.74765055,6.56,66
20.18724196,10.75725883,6.568,66.05
20.1843938,10.76684462,6.576,66.1
20.18146905,10.77640733,6.584,66.15
20.1784679,10.78594633,6.592,66.2
20.17539053,10.79546101,6.6,66.25
20.17223714,10.80495078,6.608,66.3
20.16900793,10.81441501,6.616,66.35
20.16570312,10.82385311,6.624,66.4
20.1623229,10.83326446,6.632,66.45
20.15886751,10.84264848,6.64,66.5
20.15533715,10.85200455,6.648,66.55
20.15173206,10.86133207,6.656,66.6
20.14805246,10.87063046,6.664,66.65
20.1442986,10.87989912,6.672,66.7
20.14047071,10.88913745,6.68,66.75
20.13656903,10.89834486,6.688,66.8
20.13259382,10.90752076,6.696,66.85
20.12854533,10.91666457,6.704,66.9
20.12442383,10.92577569,6.712,66.95
20.12022956,10.93485356,6.72,67
20.11596281,10.94389758,6.728,67.05
20.11162384,10.95290717,6.736,67.1
20.10721294,10.96188177,6.744,67.15
20.10273038,10.97082079,6.752,67.2
20.09817645,10.97972367,6.76,67.25
20.09355144,10.98858983,6.768,67.3
20.08885566,10.99741871,6.776,67.35
20.08408939,11.00620974,6.784,67.4
20.07925295,11.01496235,6.792,67.45
20.07434665,11.023676,6.8,67.5
20.06937079,11.03235012,6.808,67.55
20.0643257,11.04098415,6.816,67.6
20.0592117,11.04957755,6.824,67.65
20.05402912,11.05812976,6.832,67.7
20.04877829,11.06664024,6.84,67.75
20.04345954,11.07510843,6.848,67.8
20.03807322,11.08353381,6.856,67.85
20.03261966,11.09191583,6.864,67.9
20.02709923,11.10025395,6.872,67.95
20.02151227,11.10854764,6.88,68
20.01585914,11.11679637,6.888,68.05
20.0101402,11.12499962,6.896,68.1
20.00435581,11.13315685,6.904,68.15
19.99850636,11.14126754,6.912,68.2
19.99259221,11.14933118,6.92,68.25
19.98661374,11.15734725,6.928,68.3
19.98057133,11.16531523,6.936,68.35
19.97446537,11.17323462,6.944,68.4
19.96829625,11.18110491,6.952,68.45
19.96206437,11.1889256,6.96,68.5
19.95577013,11.19669618,6.968,68.55
19.94941392,11.20441616,6.976,68.6
19.94299615,11.21208504,6.984,68.65
19.93651724,11.21970234,6.992,68.7
19.9299776,11.22726756,7,68.75
19.92337765,11.23478022,7.008,68.8
19.91671781,11.24223985,7.016,68.85
19.90999851,11.24964595,7.024,68.9
19.90322017,11.25699807,7.032,68.95
19.89638323,11.26429572,7.04,69
19.88948813,11.27153845,7.048,69.05
19.88253531,11.27872578,7.056,69.1
19.87552522,11.28585726,7.064,69.15
19.8684583,11.29293244,7.072,69.2
19.861335,11.29995085,7.08,69.25
19.85415578,11.30691205,7.088,69.3
19.84692111,11.3138156,7.096,69.35
19.83963144,11.32066105,7.104,69.4
19.83228724,11.32744796,7.112,69.45
19.82488898,11.3341759,7.12,69.5
19.81743713,11.34084444,7.128,69.55
19.80993218,11.34745316,7.136,69.6
19.80237459,11.35400162,7.144,69.65
19.79476486,11.36048941,7.152,69.7
19.78710347,11.36691612,7.16,69.75
19.77939092,11.37328134,7.168,69.8
19.77162768,11.37958465,7.176,69.85
19.76381428,11.38582565,7.184,69.9
19.75595119,11.39200395,7.192,69.95
19.74803893,11.39811914,7.2,70
19.740078,11.40417084,7.208,70.05
19.73206892,11.41015866,7.216,70.1
19.72401218,11.41608222,7.224,70.15
19.71590832,11.42194114,7.232,70.2
19.70775785,11.42773503,7.24,70.25
19.69956128,11.43346354,7.248,70.3
19.69131916,11.4391263,7.256,70.35
19.68303199,11.44472293,7.264,70.4
19.67470032,11.45025309,7.272,70.45
19.66632467,11.45571642,7.28,70.5
19.65790558,11.46111257,7.288,70.55
19.64944359,11.4664412,7.296,70.6
19.64093925,11.47170196,7.304,70.65
19.63239309,11.47689452,7.312,70.7
19.62380567,11.48201855,7.32,70.75
19.61517753,11.48707371,7.328,70.8
19.60650922,11.49205968,7.336,70.85
19.59780131,11.49697615,7.344,70.9
19.58905434,11.5018228,7.352,70.95
19.58026888,11.50659932,7.36,71
19.57144549,11.51130541,7.368,71.05
19.56258473,11.51594075,7.376,71.1
19.55368718,11.52050507,7.384,71.15
19.54475339,11.52499806,7.392,71.2
19.53578395,11.52941943,7.4,71.25
19.52677942,11.53376891,7.408,71.3
19.51774039,11.53804621,7.416,71.35
19.50866742,11.54225107,7.424,71.4
19.49956111,11.54638321,7.432,71.45
19.49042203,11.55044236,7.44,71.5
19.48125078,11.55442828,7.448,71.55
19.47204793,11.55834069,7.456,71.6
19.46281407,11.56217936,7.464,71.65
19.4535498,11.56594404,7.472,71.7
19.44425571,11.56963448,7.48,71.75
19.4349324,11.57325046,7.488,71.8
19.42558046,11.57679173,7.496,71.85
19.41620048,11.58025807,7.504,71.9
19.40679308,11.58364927,7.512,71.95
19.39735884,11.58696509,7.52,72
19.38789838,11.59020534,7.528,72.05
19.37841231,11.5933698,7.536,72.1
19.36890122,11.59645828,7.544,72.15
19.35936573,11.59947056,7.552,72.2
19.34980644,11.60240647,7.56,72.25
19.34022398,11.60526581,7.568,72.3
19.33061894,11.60804839,7.576,72.35
19.32099196,11.61075405,7.584,72.4
19.31134363,11.61338261,7.592,72.45
19.30167459,11.6159339,7.6,72.5
19.29198545,11.61840776,7.608,72.55
19.28227682,11.62080402,7.616,72.6
19.27254934,11.62312254,7.624,72.65
19.26280362,11.62536316,7.632,72.7
19.25304028,11.62752575,7.64,72.75
19.24325996,11.62961017,7.648,72.8
19.23346328,11.63161627,7.656,72.85
19.22365086,11.63354394,7.664,72.9
19.21382334,11.63539305,7.672,72.95
19.20398133,11.63716348,7.68,73
19.19412548,11.63885512,7.688,73.05
19.18425641,11.64046785,7.696,73.1
19.17437475,11.64200159,7.704,73.15
19.16448114,11.64345622,7.712,73.2
19.15457621,11.64483166,7.72,73.25
19.1446606,11.64612782,7.728,73.3
19.13473493,11.64734461,7.736,73.35
19.12479984,11.64848195,7.744,73.4
19.11485598,11.64953978,7.752,73.45
19.10490397,11.65051803,7.76,73.5
19.09494445,11.65141663,7.768,73.55
19.08497806,11.65223553,7.776,73.6
19.07500544,11.65297467,7.784,73.65
19.06502723,11.653634,7.792,73.7
19.05504406,11.65421349,7.8,73.75
19.04505658,11.6547131,7.808,73.8
19.03506542,11.65513279,7.816,73.85
19.02507121,11.65547254,7.824,73.9
19.01507462,11.65573233,7.832,73.95
19.00507626,11.65591213,7.84,74
18.99507678,11.65601195,7.848,74.05
18.98507683,11.65603176,7.856,74.1
18.97507704,11.65597158,7.864,74.15
18.96507805,11.6558314,7.872,74.2
18.9550805,11.65561124,7.88,74.25
18.94508503,11.6553111,7.888,74.3
18.93509228,11.65493101,7.896,74.35
18.9251029,11.65447099,7.904,74.4
18.91511751,11.65393107,7.912,74.45
18.90513676,11.65331128,7.92,74.5
18.89516129,11.65261167,7.928,74.55
18.88519174,11.65183228,7.936,74.6
18.87522874,11.65097316,7.944,74.65
18.86527293,11.65003437,7.952,74.7
18.85532495,11.64901595,7.96,74.75
18.84538543,11.64791799,7.968,74.8
18.83545502,11.64674055,7.976,74.85
18.82553434,11.6454837,7.984,74.9
18.81562404,11.64414753,7.992,74.95
18.80572474,11.64273212,8,75
18.79583709,11.64123756,8.008,75.05
18.7859617,11.63966395,8.016,75.1
18.77609922,11.63801138,8.024,75.15
18.76625028,11.63627998,8.032,75.2
18.7564155,11.63446983,8.04,75.25
18.74659552,11.63258107,8.048,75.3
18.73679096,11.6306138,8.056,75.35
18.72700246,11.62856817,8.064,75.4
18.71723063,11.62644429,8.072,75.45
18.70747611,11.62424231,8.08,75.5
18.69773951,11.62196236,8.088,75.55
18.68802147,11.61960459,8.096,75.6
18.67832259,11.61716916,8.104,75.65
18.66864352,11.61465621,8.112,75.7
18.65898485,11.61206591,8.12,75.75
18.64934722,11.60939843,8.128,75.8
18.63973123,11.60665393,8.136,75.85
18.63013751,11.60383259,8.144,75.9
18.62056666,11.60093459,8.152,75.95
18.61101931,11.59796012,8.16,76
18.60149605,11.59490937,8.168,76.05
18.59199751,11.59178253,8.176,76.1
18.58252428,11.5885798,8.184,76.15
18.57307698,11.58530139,8.192,76.2
18.56365621,11.58194751,8.2,76.25
18.55426257,11.57851836,8.208,76.3
18.54489667,11.57501418,8.216,76.35
18.53555909,11.57143519,8.224,76.4
18.52625045,11.56778161,8.232,76.45
18.51697133,11.56405368,8.24,76.5
18.50772234,11.56025164,8.248,76.55
18.49850405,11.55637572,8.256,76.6
18.48931707,11.55242619,8.264,76.65
18.48016198,11.54840328,8.272,76.7
18.47103936,11.54430727,8.28,76.75
18.46194981,11.54013841,8.288,76.8
18.45289389,11.53589696,8.296,76.85
18.4438722,11.5315832,8.304,76.9
18.4348853,11.52719741,8.312,76.95
18.42593378,11.52273987,8.32,77
18.4170182,11.51821085,8.328,77.05
18.40813914,11.51361066,8.336,77.1
18.39929717,11.50893958,8.344,77.15
18.39049285,11.50419792,8.352,77.2
18.38172674,11.49938597,8.36,77.25
18.37299941,11.49450405,8.368,77.3
18.36431141,11.48955247,8.376,77.35
18.3556633,11.48453154,8.384,77.4
18.34705564,11.47944159,8.392,77.45
18.33848897,11.47428295,8.4,77.5
18.32996384,11.46905593,8.408,77.55
18.3214808,11.46376088,8.416,77.6
18.3130404,11.45839814,8.424,77.65
18.30464316,11.45296805,8.432,77.7
18.29628964,11.44747095,8.44,77.75
18.28798035,11.4419072,8.448,77.8
18.27971585,11.43627716,8.456,77.85
18.27149664,11.43058118,8.464,77.9
18.26332327,11.42481963,8.472,77.95
18.25519625,11.41899288,8.48,78
18.24711611,11.4131013,8.488,78.05
18.23908335,11.40714527,8.496,78.1
18.2310985,11.40112516,8.504,78.15
18.22316207,11.39504138,8.512,78.2
18.21527456,11.38889429,8.52,78.25
18.20743648,11.3826843,8.528,78.3
18.19964833,11.37641181,8.536,78.35
18.1919106,11.37007722,8.544,78.4
18.1842238,11.36368092,8.552,78.45
18.17658842,11.35722334,8.56,78.5
18.16900494,11.35070488,8.568,78.55
18.16147385,11.34412596,8.576,78.6
18.15399564,11.337487,8.584,78.65
18.14657077,11.33078844,8.592,78.7
18.13919973,11.32403068,8.6,78.75
18.13188298,11.31721418,8.608,78.8
18.12462101,11.31033936,8.616,78.85
18.11741426,11.30340667,8.624,78.9
18.1102632,11.29641654,8.632,78.95
18.10316829,11.28936943,8.64,79
18.09612999,11.28226579,8.648,79.05
18.08914874,11.27510607,8.656,79.1
18.08222499,11.26789072,8.664,79.15
18.07535918,11.26062022,8.672,79.2
18.06855176,11.25329503,8.68,79.25
18.06180316,11.24591561,8.688,79.3
18.0551138,11.23848244,8.696,79.35
18.04848413,11.230996,8.704,79.4
18.04191456,11.22345675,8.712,79.45
18.03540551,11.21586519,8.72,79.5
18.0289574,11.20822181,8.728,79.55
18.02257065,11.20052708,8.736,79.6
18.01624565,11.1927815,8.744,79.65
18.00998283,11.18498558,8.752,79.7
18.00378257,11.1771398,8.76,79.75
17.99764527,11.16924467,8.768,79.8
17.99157133,11.1613007,8.776,79.85
17.98556114,11.15330839,8.784,79.9
17.97961507,11.14526825,8.792,79.95
17.97373352,11.1371808,8.8,80
17.96791685,11.12904656,8.808,80.05
17.96216545,11.12086605,8.816,80.1
17.95647967,11.11263979,8.824,80.15
17.95085988,11.1043683,8.832,80.2
17.94530644,11.09605213,8.84,80.25
17.93981971,11.08769179,8.848,80.3
17.93440004,11.07928782,8.856,80.35
17.92904777,11.07084077,8.864,80.4
17.92376325,11.06235117,8.872,80.45
17.91854681,11.05381957,8.88,80.5
17.9133988,11.04524651,8.888,80.55
17.90831953,11.03663254,8.896,80.6
17.90330933,11.02797821,8.904,80.65
17.89836853,11.01928407,8.912,80.7
17.89349744,11.01055069,8.92,80.75
17.88869637,11.00177862,8.928,80.8
17.88396563,10.99296843,8.936,80.85
17.87930553,10.98412066,8.944,80.9
17.87471635,10.97523591,8.952,80.95
17.8701984,10.96631472,8.96,81
17.86575196,10.95735767,8.968,81.05
17.86137732,10.94836535,8.976,81.1
17.85707476,10.93933831,8.984,81.15
17.85284455,10.93027714,8.992,81.2
17.84868696,10.92118242,9,81.25
17.84460226,10.91205473,9.008,81.3
17.84059072,10.90289465,9.016,81.35
17.83665258,10.89370278,9.024,81.4
17.83278811,10.88447969,9.032,81.45
17.82899754,10.87522599,9.04,81.5
17.82528112,10.86594225,9.048,81.55
17.82163909,10.85662909,9.056,81.6
17.81807168,10.84728708,9.064,81.65
17.81457912,10.83791684,9.072,81.7
17.81116163,10.82851895,9.08,81.75
17.80781944,10.81909403,9.088,81.8
17.80455275,10.80964267,9.096,81.85
17.80136177,10.80016548,9.104,81.9
17.79824672,10.79066306,9.112,81.95
17.79520778,10.78113603,9.12,82
17.79224515,10.77158499,9.128,82.05
17.78935903,10.76201056,9.136,82.1
17.78654959,10.75241335,9.144,82.15
17.78381703,10.74279396,9.152,82.2
17.7811615,10.73315303,9.16,82.25
17.77858318,10.72349116,9.168,82.3
17.77608224,10.71380897,9.176,82.35
17.77365884,10.70410708,9.184,82.4
17.77131313,10.69438612,9.192,82.45
17.76904526,10.6846467,9.2,82.5
17.76685538,10.67488946,9.208,82.55
17.76474362,10.665115,9.216,82.6
17.76271013,10.65532397,9.224,82.65
17.76075503,10.64551698,9.232,82.7
17.75887845,10.63569466,9.24,82.75
17.75708051,10.62585764,9.248,82.8
17.75536131,10.61600656,9.256,82.85
17.75372099,10.60614204,9.264,82.9
17.75215962,10.59626471,9.272,82.95
17.75067733,10.58637521,9.28,83
17.7492742,10.57647416,9.288,83.05
17.74795032,10.56656221,9.296,83.1
17.74670578,10.55663998,9.304,83.15
17.74554066,10.54670812,9.312,83.2
17.74445502,10.53676725,9.32,83.25
17.74344895,10.52681801,9.328,83.3
17.74252251,10.51686105,9.336,83.35
17.74167574,10.50689699,9.344,83.4
17.74090872,10.49692647,9.352,83.45
17.74022149,10.48695014,9.36,83.5
17.73961408,10.47696863,9.368,83.55
17.73908655,10.46698259,9.376,83.6
17.73863892,10.45699264,9.384,83.65
17.73827122,10.44699943,9.392,83.7
17.73798348,10.43700359,9.4,83.75
17.73777572,10.42700578,9.408,83.8
17.73764794,10.41700662,9.416,83.85
17.73760017,10.40700676,9.424,83.9
17.73763239,10.39700684,9.432,83.95
17.7377446,10.3870075,9.44,84
17.73793681,10.37700937,9.448,84.05
17.738209,10.3670131,9.456,84.1
17.73856114,10.35701933,9.464,84.15
17.73899323,10.3470287,9.472,84.2
17.73950522,10.33704184,9.48,84.25
17.7400971,10.3270594,9.488,84.3
17.74076881,10.31708201,9.496,84.35
17.74152032,10.30711031,9.504,84.4
17.74235158,10.29714495,9.512,84.45
17.74326253,10.28718656,9.52,84.5
17.74425312,10.27723577,9.528,84.55
17.74532328,10.26729322,9.536,84.6
17.74647295,10.25735955,9.544,84.65
17.74770205,10.2474354,9.552,84.7
17.74901051,10.2375214,9.56,84.75
17.75039823,10.22761819,9.568,84.8
17.75186514,10.21772639,9.576,84.85
17.75341113,10.20784664,9.584,84.9
17.75503611,10.19797958,9.592,84.95
17.75673997,10.18812583,9.6,85
17.7585226,10.17828603,9.608,85.05
17.7603839,10.16846081,9.616,85.1
17.76232374,10.15865079,9.624,85.15
17.76434199,10.1488566,9.632,85.2
17.76643854,10.13907887,9.64,85.25
17.76861324,10.12931823,9.648,85.3
17.77086595,10.1195753,9.656,85.35
17.77319653,10.1098507,9.664,85.4
17.77560484,10.10014505,9.672,85.45
17.77809071,10.09045898,9.68,85.5
17.78065399,10.08079311,9.688,85.55
17.78329451,10.07114806,9.696,85.6
17.78601211,10.06152443,9.704,85.65
17.78880661,10.05192286,9.712,85.7
17.79167783,10.04234395,9.72,85.75
17.79462559,10.03278831,9.728,85.8
17.79764971,10.02325656,9.736,85.85
17.80074997,10.01374931,9.744,85.9
17.8039262,10.00426717,9.752,85.95
17.80717818,9.994810738,9.76,86
17.81050571,9.985380625,9.768,86.05
17.81390857,9.975977434,9.776,86.1
17.81738654,9.966601766,9.784,86.15
17.82093941,9.957254221,9.792,86.2
17.82456695,9.947935399,9.8,86.25
17.82826892,9.938645895,9.808,86.3
17.83204508,9.929386303,9.816,86.35
17.8358952,9.920157216,9.824,86.4
17.83981903,9.910959226,9.832,86.45
17.84381632,9.90179292,9.84,86.5
17.84788681,9.892658886,9.848,86.55
17.85203024,9.883557707,9.856,86.6
17.85624634,9.874489967,9.864,86.65
17.86053486,9.865456245,9.872,86.7
17.8648955,9.85645712,9.88,86.75
17.869328,9.847493168,9.888,86.8
17.87383206,9.838564963,9.896,86.85
17.87840741,9.829673075,9.904,86.9
17.88305375,9.820818074,9.912,86.95
17.88777077,9.812000527,9.92,87
17.89255819,9.803220997,9.928,87.05
17.89741568,9.794480048,9.936,87.1
17.90234295,9.785778238,9.944,87.15
17.90733967,9.777116124,9.952,87.2
17.91240553,9.76849426,9.96,87.25
17.9175402,9.759913199,9.968,87.3
17.92274336,9.751373489,9.976,87.35
17.92801467,9.742875678,9.984,87.4
17.93335379,9.734420308,9.992,87.45
17.93876038,9.726007922,10,87.5
17.94423409,9.717639057,10.008,87.55
17.94977458,9.709314249,10.016,87.6
17.95538149,9.701034031,10.024,87.65
17.96105447,9.692798932,10.032,87.7
17.96679314,9.684609481,10.04,87.75
17.97259714,9.6764662,10.048,87.8
17.9784661,9.668369612,10.056,87.85
17.98439965,9.660320233,10.064,87.9
17.9903974,9.652318581,10.072,87.95
17.99645897,9.644365165,10.08,88
18.00258398,9.636460497,10.088,88.05
18.00877202,9.628605081,10.096,88.1
18.01502271,9.62079942,10.104,88.15
18.02133565,9.613044013,10.112,88.2
18.02771042,9.605339358,10.12,88.25
18.03414663,9.597685947,10.128,88.3
18.04064386,9.59008427,10.136,88.35
18.04720169,9.582534814,10.144,88.4
18.05381971,9.575038061,10.152,88.45
18.06049749,9.567594492,10.16,88.5
18.0672346,9.560204583,10.168,88.55
18.07403062,9.552868806,10.176,88.6
18.08088511,9.545587632,10.184,88.65
18.08779762,9.538361526,10.192,88.7
18.09476772,9.531190951,10.2,88.75
18.10179496,9.524076365,10.208,88.8
18.1088789,9.517018225,10.216,88.85
18.11601907,9.510016981,10.224,88.9
18.12321502,9.503073082,10.232,88.95
18.1304663,9.496186973,10.24,89
18.13777242,9.489359093,10.248,89.05
18.14513294,9.48258988,10.256,89.1
18.15254738,9.475879767,10.264,89.15
18.16001526,9.469229184,10.272,89.2
18.1675361,9.462638556,10.28,89.25
18.17510943,9.456108305,10.288,89.3
18.18273475,9.449638849,10.296,89.35
18.19041159,9.443230602,10.304,89.4
18.19813945,9.436883974,10.312,89.45
18.20591783,9.430599371,10.32,89.5
18.21374624,9.424377196,10.328,89.55
18.22162418,9.418217846,10.336,89.6
18.22955114,9.412121717,10.344,89.65
18.23752661,9.406089197,10.352,89.7
18.24555009,9.400120674,10.36,89.75
18.25362106,9.394216529,10.368,89.8
18.261739,9.388377139,10.376,89.85
18.2699034,9.38260288,10.384,89.9
18.27811373,9.37689412,10.392,89.95
18.28636947,9.371251224,10.4,90
18.29467008,9.365674554,10.408,90.05
18.30301504,9.360164467,10.416,90.1
18.31140382,9.354721315,10.424,90.15
18.31983587,9.349345447,10.432,90.2
18.32831066,9.344037207,10.44,90.25
18.33682764,9.338796934,10.448,90.3
18.34538628,9.333624963,10.456,90.35
18.35398601,9.328521627,10.464,90.4
18.3626263,9.323487251,10.472,90.45
18.37130658,9.318522158,10.48,90.5
18.3800263,9.313626665,10.488,90.55
18.38878492,9.308801086,10.496,90.6
18.39758185,9.304045729,10.504,90.65
18.40641654,9.299360899,10.512,90.7
18.41528844,9.294746896,10.52,90.75
18.42419695,9.290204016,10.528,90.8
18.43314153,9.285732547,10.536,90.85
18.44212159,9.281332778,10.544,90.9
18.45113656,9.277004989,10.552,90.95
18.46018587,9.272749458,10.56,91
18.46926893,9.268566457,10.568,91.05
18.47838516,9.264456253,10.576,91.1
18.48753398,9.260419109,10.584,91.15
18.49671481,9.256455285,10.592,91.2
18.50592705,9.252565033,10.6,91.25
18.51517012,9.248748603,10.608,91.3
18.52444342,9.245006239,10.616,91.35
18.53374637,9.241338181,10.624,91.4
18.54307836,9.237744662,10.632,91.45
18.5524388,9.234225914,10.64,91.5
18.5618271,9.230782161,10.648,91.55
18.57124264,9.227413623,10.656,91.6
18.58068483,9.224120517,10.664,91.65
18.59015306,9.220903053,10.672,91.7
18.59964672,9.217761437,10.68,91.75
18.60916522,9.214695871,10.688,91.8
18.61870794,9.211706549,10.696,91.85
18.62827426,9.208793664,10.704,91.9
18.63786358,9.205957402,10.712,91.95
18.64747529,9.203197944,10.72,92
18.65710876,9.200515468,10.728,92.05
18.66676338,9.197910144,10.736,92.1
18.67643854,9.19538214,10.744,92.15
18.68613361,9.192931617,10.752,92.2
18.69584797,9.190558733,10.76,92.25
18.70558101,9.188263638,10.768,92.3
18.7153321,9.186046481,10.776,92.35
18.72510061,9.183907402,10.784,92.4
18.73488592,9.181846538,10.792,92.45
18.7446874,9.179864023,10.8,92.5
18.75450443,9.177959982,10.808,92.55
18.76433638,9.176134537,10.816,92.6
18.77418262,9.174387805,10.824,92.65
18.78404252,9.172719899,10.832,92.7
18.79391544,9.171130924,10.84,92.75
18.80380076,9.169620982,10.848,92.8
18.81369784,9.168190171,10.856,92.85
18.82360606,9.166838581,10.864,92.9
18.83352476,9.165566299,10.872,92.95
18.84345333,9.164373407,10.88,93
18.85339113,9.16325998,10.888,93.05
18.86333751,9.162226091,10.896,93.1
18.87329185,9.161271805,10.904,93.15
18.8832535,9.160397184,10.912,93.2
18.89322183,9.159602282,10.92,93.25
18.9031962,9.158887152,10.928,93.3
18.91317597,9.158251839,10.936,93.35
18.9231605,9.157696384,10.944,93.4
18.93314916,9.157220822,10.952,93.45
18.94314131,9.156825183,10.96,93.5
18.9531363,9.156509494,10.968,93.55
18.96313349,9.156273773,10.976,93.6
18.97313225,9.156118037,10.984,93.65
18.98313194,9.156042295,10.992,93.7
18.99313191,9.156046552,11,93.75
19.00313153,9.156130808,11.008,93.8
19.01313015,9.156295057,11.016,93.85
19.02312714,9.15653929,11.024,93.9
19.03312186,9.156863489,11.032,93.95
19.04311366,9.157267635,11.04,94
19.05310191,9.157751702,11.048,94.05
19.06308597,9.158315658,11.056,94.1
19.0730652,9.158959468,11.064,94.15
19.08303896,9.15968309,11.072,94.2
19.09300661,9.160486478,11.08,94.25
19.10296751,9.161369581,11.088,94.3
19.11292103,9.162332342,11.096,94.35
19.12286653,9.163374699,11.104,94.4
19.13280337,9.164496587,11.112,94.45
19.14273092,9.165697932,11.12,94.5
19.15264854,9.166978658,11.128,94.55
19.1625556,9.168338684,11.136,94.6
19.17245146,9.169777922,11.144,94.65
19.18233549,9.171296279,11.152,94.7
19.19220706,9.17289366,11.16,94.75
19.20206553,9.174569961,11.168,94.8
19.21191028,9.176325075,11.176,94.85
19.22174067,9.17815889,11.184,94.9
19.23155607,9.180071289,11.192,94.95
19.24135587,9.182062149,11.2,95
19.25113942,9.184131343,11.208,95.05
19.26090611,9.186278738,11.216,95.1
19.2706553,9.188504197,11.224,95.15
19.28038638,9.190807578,11.232,95.2
19.29009872,9.193188733,11.24,95.25
19.2997917,9.195647509,11.248,95.3
19.3094647,9.19818375,11.256,95.35
19.3191171,9.200797293,11.264,95.4
19.32874829,9.203487971,11.272,95.45
19.33835764,9.206255611,11.28,95.5
19.34794454,9.209100037,11.288,95.55
19.35750838,9.212021066,11.296,95.6
19.36704855,9.215018511,11.304,95.65
19.37656443,9.218092181,11.312,95.7
19.38605542,9.221241879,11.32,95.75
19.39552091,9.224467403,11.328,95.8
19.40496029,9.227768547,11.336,95.85
19.41437296,9.2311451,11.344,95.9
19.42375832,9.234596845,11.352,95.95
19.43311576,9.238123562,11.36,96
19.44244469,9.241725025,11.368,96.05
19.45174451,9.245401003,11.376,96.1
19.46101463,9.249151261,11.384,96.15
19.47025444,9.25297556,11.392,96.2
19.47946337,9.256873653,11.4,96.25
19.48864082,9.260845293,11.408,96.3
19.4977862,9.264890224,11.416,96.35
19.50689893,9.269008189,11.424,96.4
19.51597842,9.273198922,11.432,96.45
19.5250241,9.277462157,11.44,96.5
19.53403538,9.281797619,11.448,96.55
19.5430117,9.286205033,11.456,96.6
19.55195246,9.290684115,11.464,96.65
19.56085711,9.295234579,11.472,96.7
19.56972507,9.299856134,11.48,96.75
19.57855577,9.304548484,11.488,96.8
19.58734865,9.309311329,11.496,96.85
